代码,简称,时间,开盘价(元),收盘价(元),最高价(元),最低价(元)
ICM.CFE,中证500股指期货主力连续,2020-06-30,5741.4,5802.4,5842.0,5737.4
ICM.CFE,中证500股指期货主力连续,2020-07-01,5836.6,5829.4,5838.0,5766.0
ICM.CFE,中证500股指期货主力连续,2020-07-02,5829.6,5954.2,5975.8,5813.8
ICM.CFE,中证500股指期货主力连续,2020-07-03,5977.0,6034.8,6042.8,5951.0
ICM.CFE,中证500股指期货主力连续,2020-07-06,6088.0,6305.2,6386.4,6085.0
ICM.CFE,中证500股指期货主力连续,2020-07-07,6360.0,6400.4,6513.0,6352.6
ICM.CFE,中证500股指期货主力连续,2020-07-08,6438.6,6515.8,6549.0,6366.8
ICM.CFE,中证500股指期货主力连续,2020-07-09,6512.6,6707.6,6716.2,6506.8
ICM.CFE,中证500股指期货主力连续,2020-07-10,6680.0,6689.2,6765.6,6636.4
ICM.CFE,中证500股指期货主力连续,2020-07-13,6738.8,6898.6,6909.2,6726.4
ICM.CFE,中证500股指期货主力连续,2020-07-14,6880.4,6791.0,6887.6,6651.0
ICM.CFE,中证500股指期货主力连续,2020-07-15,6840.0,6635.0,6850.2,6584.4
ICM.CFE,中证500股指期货主力连续,2020-07-16,6663.8,6309.2,6732.8,6282.2
ICM.CFE,中证500股指期货主力连续,2020-07-17,6321.0,6301.0,6410.6,6251.0
ICM.CFE,中证500股指期货主力连续,2020-07-20,6383.2,6446.0,6459.8,6292.0
ICM.CFE,中证500股指期货主力连续,2020-07-21,6471.8,6491.4,6540.2,6432.2
ICM.CFE,中证500股指期货主力连续,2020-07-22,6469.0,6539.0,6678.8,6450.4
ICM.CFE,中证500股指期货主力连续,2020-07-23,6525.0,6548.0,6590.0,6359.4
ICM.CFE,中证500股指期货主力连续,2020-07-24,6504.4,6204.0,6528.2,6171.0
ICM.CFE,中证500股指期货主力连续,2020-07-27,6250.0,6207.6,6290.0,6162.2
ICM.CFE,中证500股指期货主力连续,2020-07-28,6278.8,6252.0,6328.4,6200.4
ICM.CFE,中证500股指期货主力连续,2020-07-29,6229.8,6501.4,6507.0,6228.4
ICM.CFE,中证500股指期货主力连续,2020-07-30,6518.0,6453.0,6535.8,6423.0
ICM.CFE,中证500股指期货主力连续,2020-07-31,6466.0,6516.0,6606.0,6364.8
ICM.CFE,中证500股指期货主力连续,2020-08-03,6599.0,6668.4,6683.8,6556.4
ICM.CFE,中证500股指期货主力连续,2020-08-04,6680.0,6634.4,6693.6,6592.4
ICM.CFE,中证500股指期货主力连续,2020-08-05,6648.0,6683.0,6728.8,6568.8
ICM.CFE,中证500股指期货主力连续,2020-08-06,6705.2,6693.8,6736.0,6534.0
ICM.CFE,中证500股指期货主力连续,2020-08-07,6656.0,6622.2,6665.4,6464.0
ICM.CFE,中证500股指期货主力连续,2020-08-10,6612.0,6663.4,6716.6,6551.2
ICM.CFE,中证500股指期货主力连续,2020-08-11,6663.8,6521.0,6708.8,6492.0
ICM.CFE,中证500股指期货主力连续,2020-08-12,6520.0,6447.6,6521.4,6317.0
ICM.CFE,中证500股指期货主力连续,2020-08-13,6488.0,6475.6,6513.6,6431.2
ICM.CFE,中证500股指期货主力连续,2020-08-14,6450.0,6630.4,6633.6,6445.8
ICM.CFE,中证500股指期货主力连续,2020-08-17,6657.0,6713.0,6737.0,6582.6
ICM.CFE,中证500股指期货主力连续,2020-08-18,6725.0,6746.6,6795.0,6717.0
ICM.CFE,中证500股指期货主力连续,2020-08-19,6758.6,6639.8,6758.6,6629.8
ICM.CFE,中证500股指期货主力连续,2020-08-20,6600.0,6587.2,6663.4,6564.6
ICM.CFE,中证500股指期货主力连续,2020-08-21,6540.0,6522.2,6605.8,6468.4
ICM.CFE,中证500股指期货主力连续,2020-08-24,6570.0,6543.4,6597.4,6471.0
ICM.CFE,中证500股指期货主力连续,2020-08-25,6566.0,6523.6,6646.6,6497.0
ICM.CFE,中证500股指期货主力连续,2020-08-26,6526.0,6436.0,6552.0,6392.0
ICM.CFE,中证500股指期货主力连续,2020-08-27,6453.0,6509.4,6513.4,6413.2
ICM.CFE,中证500股指期货主力连续,2020-08-28,6499.8,6660.0,6664.8,6456.4
ICM.CFE,中证500股指期货主力连续,2020-08-31,6705.0,6590.0,6721.4,6590.0
ICM.CFE,中证500股指期货主力连续,2020-09-01,6595.0,6655.2,6661.4,6583.6
ICM.CFE,中证500股指期货主力连续,2020-09-02,6685.0,6619.0,6688.0,6555.2
ICM.CFE,中证500股指期货主力连续,2020-09-03,6611.0,6596.0,6647.6,6550.8
ICM.CFE,中证500股指期货主力连续,2020-09-04,6501.6,6578.8,6590.6,6486.4
ICM.CFE,中证500股指期货主力连续,2020-09-07,6580.8,6421.0,6633.2,6403.0
ICM.CFE,中证500股指期货主力连续,2020-09-08,6449.8,6491.0,6521.0,6402.2
ICM.CFE,中证500股指期货主力连续,2020-09-09,6431.0,6326.0,6449.6,6271.2
ICM.CFE,中证500股指期货主力连续,2020-09-10,6376.0,6222.0,6384.8,6193.2
ICM.CFE,中证500股指期货主力连续,2020-09-11,6224.0,6280.0,6305.0,6206.8
ICM.CFE,中证500股指期货主力连续,2020-09-14,6329.8,6332.6,6357.0,6262.6
ICM.CFE,中证500股指期货主力连续,2020-09-15,6326.0,6366.2,6379.8,6302.2
ICM.CFE,中证500股指期货主力连续,2020-09-16,6351.0,6353.6,6366.8,6311.2
ICM.CFE,中证500股指期货主力连续,2020-09-17,6351.0,6374.0,6427.4,6288.4
ICM.CFE,中证500股指期货主力连续,2020-09-18,6302.2,6437.6,6439.6,6280.2
ICM.CFE,中证500股指期货主力连续,2020-09-21,6458.2,6373.8,6467.0,6352.2
ICM.CFE,中证500股指期货主力连续,2020-09-22,6345.0,6292.2,6424.6,6260.0
ICM.CFE,中证500股指期货主力连续,2020-09-23,6318.4,6323.0,6351.8,6285.6
ICM.CFE,中证500股指期货主力连续,2020-09-24,6288.0,6190.2,6298.8,6140.4
ICM.CFE,中证500股指期货主力连续,2020-09-25,6218.2,6209.6,6242.0,6160.2
ICM.CFE,中证500股指期货主力连续,2020-09-28,6231.0,6157.2,6235.2,6133.4
ICM.CFE,中证500股指期货主力连续,2020-09-29,6185.0,6213.4,6280.0,6165.0
ICM.CFE,中证500股指期货主力连续,2020-09-30,6240.0,6163.0,6252.0,6103.0
ICM.CFE,中证500股指期货主力连续,2020-10-09,6290.0,6332.6,6372.6,6276.8
ICM.CFE,中证500股指期货主力连续,2020-10-12,6385.0,6539.8,6540.0,6383.2
ICM.CFE,中证500股指期货主力连续,2020-10-13,6530.0,6538.4,6549.0,6465.6
ICM.CFE,中证500股指期货主力连续,2020-10-14,6522.2,6511.0,6533.6,6490.6
ICM.CFE,中证500股指期货主力连续,2020-10-15,6516.0,6466.0,6524.0,6455.4
ICM.CFE,中证500股指期货主力连续,2020-10-16,6465.0,6419.6,6485.0,6380.8
ICM.CFE,中证500股指期货主力连续,2020-10-19,6409.2,6281.6,6442.0,6235.0
ICM.CFE,中证500股指期货主力连续,2020-10-20,6276.4,6356.4,6358.6,6253.0
ICM.CFE,中证500股指期货主力连续,2020-10-21,6350.0,6289.6,6364.8,6231.2
ICM.CFE,中证500股指期货主力连续,2020-10-22,6258.0,6261.2,6282.0,6192.2
ICM.CFE,中证500股指期货主力连续,2020-10-23,6260.0,6168.8,6319.8,6150.2
ICM.CFE,中证500股指期货主力连续,2020-10-26,6132.2,6180.2,6203.4,6066.0
ICM.CFE,中证500股指期货主力连续,2020-10-27,6161.4,6172.8,6195.0,6130.2
ICM.CFE,中证500股指期货主力连续,2020-10-28,6168.0,6211.6,6221.0,6112.2
ICM.CFE,中证500股指期货主力连续,2020-10-29,6154.0,6231.0,6267.8,6134.8
ICM.CFE,中证500股指期货主力连续,2020-10-30,6261.0,6068.2,6261.0,6063.4
ICM.CFE,中证500股指期货主力连续,2020-11-02,6094.4,6109.8,6146.0,6077.6
ICM.CFE,中证500股指期货主力连续,2020-11-03,6139.6,6209.2,6234.0,6121.2
ICM.CFE,中证500股指期货主力连续,2020-11-04,6209.0,6200.2,6239.0,6137.4
ICM.CFE,中证500股指期货主力连续,2020-11-05,6265.0,6333.8,6351.4,6228.0
ICM.CFE,中证500股指期货主力连续,2020-11-06,6340.0,6288.4,6345.0,6216.4
ICM.CFE,中证500股指期货主力连续,2020-11-09,6351.0,6383.2,6456.6,6341.6
ICM.CFE,中证500股指期货主力连续,2020-11-10,6383.2,6344.2,6394.4,6300.6
ICM.CFE,中证500股指期货主力连续,2020-11-11,6325.2,6268.4,6362.8,6268.0
ICM.CFE,中证500股指期货主力连续,2020-11-12,6292.0,6290.2,6330.8,6262.6
ICM.CFE,中证500股指期货主力连续,2020-11-13,6272.0,6292.2,6301.0,6210.2
ICM.CFE,中证500股指期货主力连续,2020-11-16,6322.0,6370.8,6373.8,6281.8
ICM.CFE,中证500股指期货主力连续,2020-11-17,6347.6,6334.0,6357.6,6294.2
ICM.CFE,中证500股指期货主力连续,2020-11-18,6335.0,6330.4,6390.4,6306.2
ICM.CFE,中证500股指期货主力连续,2020-11-19,6311.6,6373.0,6382.0,6283.0
ICM.CFE,中证500股指期货主力连续,2020-11-20,6314.0,6379.2,6396.0,6306.4
ICM.CFE,中证500股指期货主力连续,2020-11-23,6400.6,6434.0,6494.0,6344.0
ICM.CFE,中证500股指期货主力连续,2020-11-24,6427.0,6425.2,6459.0,6410.2
ICM.CFE,中证500股指期货主力连续,2020-11-25,6449.2,6325.4,6453.8,6311.2
ICM.CFE,中证500股指期货主力连续,2020-11-26,6325.2,6314.4,6332.0,6265.0
ICM.CFE,中证500股指期货主力连续,2020-11-27,6308.6,6344.0,6347.4,6237.0
ICM.CFE,中证500股指期货主力连续,2020-11-30,6343.8,6293.0,6398.6,6272.4
ICM.CFE,中证500股指期货主力连续,2020-12-01,6304.8,6406.6,6438.2,6292.0
ICM.CFE,中证500股指期货主力连续,2020-12-02,6420.0,6402.0,6425.0,6363.2
ICM.CFE,中证500股指期货主力连续,2020-12-03,6393.8,6429.4,6447.0,6352.4
ICM.CFE,中证500股指期货主力连续,2020-12-04,6402.8,6458.4,6460.0,6371.2
ICM.CFE,中证500股指期货主力连续,2020-12-07,6462.6,6397.6,6466.8,6377.4
ICM.CFE,中证500股指期货主力连续,2020-12-08,6400.0,6402.8,6442.2,6394.0
ICM.CFE,中证500股指期货主力连续,2020-12-09,6408.0,6305.0,6422.6,6294.0
ICM.CFE,中证500股指期货主力连续,2020-12-10,6294.8,6315.6,6344.0,6253.8
ICM.CFE,中证500股指期货主力连续,2020-12-11,6326.8,6196.4,6343.2,6146.6
ICM.CFE,中证500股指期货主力连续,2020-12-14,6196.0,6253.2,6258.0,6166.0
ICM.CFE,中证500股指期货主力连续,2020-12-15,6240.0,6256.8,6272.0,6216.6
ICM.CFE,中证500股指期货主力连续,2020-12-16,6257.2,6239.6,6263.8,6208.0
ICM.CFE,中证500股指期货主力连续,2020-12-17,6230.0,6313.8,6326.0,6186.2
ICM.CFE,中证500股指期货主力连续,2020-12-18,6277.0,6246.6,6299.8,6204.0
ICM.CFE,中证500股指期货主力连续,2020-12-21,6249.0,6354.8,6384.0,6236.4
ICM.CFE,中证500股指期货主力连续,2020-12-22,6333.0,6238.8,6355.8,6213.0
ICM.CFE,中证500股指期货主力连续,2020-12-23,6245.0,6270.6,6317.0,6210.0
ICM.CFE,中证500股指期货主力连续,2020-12-24,6270.4,6191.2,6276.2,6172.8
ICM.CFE,中证500股指期货主力连续,2020-12-25,6175.8,6262.0,6275.0,6165.4
ICM.CFE,中证500股指期货主力连续,2020-12-28,6262.2,6214.8,6278.8,6188.0
ICM.CFE,中证500股指期货主力连续,2020-12-29,6214.8,6198.4,6274.8,6182.4
ICM.CFE,中证500股指期货主力连续,2020-12-30,6196.6,6248.0,6287.6,6172.0
ICM.CFE,中证500股指期货主力连续,2020-12-31,6275.0,6348.0,6364.4,6263.0
ICM.CFE,中证500股指期货主力连续,2021-01-04,6384.0,6434.2,6489.8,6334.0
ICM.CFE,中证500股指期货主力连续,2021-01-05,6434.4,6476.6,6504.8,6417.0
ICM.CFE,中证500股指期货主力连续,2021-01-06,6487.6,6485.0,6560.0,6430.0
ICM.CFE,中证500股指期货主力连续,2021-01-07,6484.8,6526.0,6540.0,6435.8
ICM.CFE,中证500股指期货主力连续,2021-01-08,6525.4,6550.6,6598.0,6463.2
ICM.CFE,中证500股指期货主力连续,2021-01-11,6557.0,6446.8,6560.0,6394.6
ICM.CFE,中证500股指期货主力连续,2021-01-12,6431.0,6521.6,6535.0,6430.0
ICM.CFE,中证500股指期货主力连续,2021-01-13,6508.6,6487.2,6533.4,6441.8
ICM.CFE,中证500股指期货主力连续,2021-01-14,6461.0,6446.6,6523.0,6410.0
ICM.CFE,中证500股指期货主力连续,2021-01-15,6430.0,6390.2,6460.6,6345.6
ICM.CFE,中证500股指期货主力连续,2021-01-18,6354.0,6442.2,6473.0,6336.4
ICM.CFE,中证500股指期货主力连续,2021-01-19,6442.2,6410.8,6472.0,6393.0
ICM.CFE,中证500股指期货主力连续,2021-01-20,6409.6,6479.4,6492.0,6396.0
ICM.CFE,中证500股指期货主力连续,2021-01-21,6491.6,6565.4,6604.8,6491.4
ICM.CFE,中证500股指期货主力连续,2021-01-22,6565.6,6566.6,6577.0,6496.8
ICM.CFE,中证500股指期货主力连续,2021-01-25,6564.0,6560.4,6619.0,6507.0
ICM.CFE,中证500股指期货主力连续,2021-01-26,6545.0,6486.0,6547.0,6453.8
ICM.CFE,中证500股指期货主力连续,2021-01-27,6491.0,6480.0,6514.8,6445.2
ICM.CFE,中证500股指期货主力连续,2021-01-28,6423.4,6394.4,6468.0,6365.2
ICM.CFE,中证500股指期货主力连续,2021-01-29,6413.4,6313.6,6426.0,6211.0
ICM.CFE,中证500股指期货主力连续,2021-02-01,6322.0,6357.8,6369.6,6308.0
ICM.CFE,中证500股指期货主力连续,2021-02-02,6371.0,6409.0,6419.4,6327.2
ICM.CFE,中证500股指期货主力连续,2021-02-03,6408.0,6379.0,6432.4,6365.2
ICM.CFE,中证500股指期货主力连续,2021-02-04,6369.0,6320.8,6375.0,6240.2
ICM.CFE,中证500股指期货主力连续,2021-02-05,6330.0,6231.2,6354.0,6216.0
ICM.CFE,中证500股指期货主力连续,2021-02-08,6245.2,6313.8,6352.8,6214.0
ICM.CFE,中证500股指期货主力连续,2021-02-09,6333.6,6435.8,6460.0,6317.8
ICM.CFE,中证500股指期货主力连续,2021-02-10,6451.0,6492.0,6519.2,6399.2
ICM.CFE,中证500股指期货主力连续,2021-02-18,6622.4,6579.6,6685.8,6536.6
ICM.CFE,中证500股指期货主力连续,2021-02-19,6500.0,6630.0,6630.6,6480.4
ICM.CFE,中证500股指期货主力连续,2021-02-22,6660.0,6576.8,6744.0,6565.0
ICM.CFE,中证500股指期货主力连续,2021-02-23,6566.6,6569.8,6629.0,6550.0
ICM.CFE,中证500股指期货主力连续,2021-02-24,6585.6,6491.2,6603.0,6438.4
ICM.CFE,中证500股指期货主力连续,2021-02-25,6562.2,6472.2,6562.2,6417.0
ICM.CFE,中证500股指期货主力连续,2021-02-26,6400.0,6320.4,6418.0,6296.0
ICM.CFE,中证500股指期货主力连续,2021-03-01,6372.2,6438.0,6439.0,6362.0
ICM.CFE,中证500股指期货主力连续,2021-03-02,6439.0,6380.6,6451.0,6325.6
ICM.CFE,中证500股指期货主力连续,2021-03-03,6378.0,6463.0,6481.2,6378.0
ICM.CFE,中证500股指期货主力连续,2021-03-04,6420.4,6372.8,6444.6,6340.0
ICM.CFE,中证500股指期货主力连续,2021-03-05,6320.6,6399.0,6427.8,6302.6
ICM.CFE,中证500股指期货主力连续,2021-03-08,6430.8,6243.6,6478.2,6231.0
ICM.CFE,中证500股指期货主力连续,2021-03-09,6225.0,6126.4,6248.6,6042.0
ICM.CFE,中证500股指期货主力连续,2021-03-10,6173.6,6042.8,6188.0,6038.8
ICM.CFE,中证500股指期货主力连续,2021-03-11,6064.0,6212.4,6218.2,6027.2
ICM.CFE,中证500股指期货主力连续,2021-03-12,6212.0,6215.2,6222.2,6117.6
ICM.CFE,中证500股指期货主力连续,2021-03-15,6197.2,6183.0,6225.6,6106.8
ICM.CFE,中证500股指期货主力连续,2021-03-16,6179.6,6179.2,6232.0,6132.2
ICM.CFE,中证500股指期货主力连续,2021-03-17,6166.0,6213.2,6234.0,6112.2
ICM.CFE,中证500股指期货主力连续,2021-03-18,6205.2,6263.0,6308.0,6205.2
ICM.CFE,中证500股指期货主力连续,2021-03-19,6200.0,6196.8,6260.0,6180.0
ICM.CFE,中证500股指期货主力连续,2021-03-22,6174.0,6246.0,6268.8,6156.2
ICM.CFE,中证500股指期货主力连续,2021-03-23,6246.0,6188.0,6266.2,6140.0
ICM.CFE,中证500股指期货主力连续,2021-03-24,6157.2,6133.4,6199.0,6107.2
ICM.CFE,中证500股指期货主力连续,2021-03-25,6110.2,6155.6,6178.0,6081.6
ICM.CFE,中证500股指期货主力连续,2021-03-26,6168.0,6232.4,6255.0,6166.0
ICM.CFE,中证500股指期货主力连续,2021-03-29,6233.6,6230.6,6246.8,6181.0
ICM.CFE,中证500股指期货主力连续,2021-03-30,6205.0,6245.0,6264.6,6183.6
ICM.CFE,中证500股指期货主力连续,2021-03-31,6242.0,6237.8,6252.0,6168.2
ICM.CFE,中证500股指期货主力连续,2021-04-01,6239.4,6291.0,6308.0,6211.0
ICM.CFE,中证500股指期货主力连续,2021-04-02,6281.2,6296.4,6317.2,6264.0
ICM.CFE,中证500股指期货主力连续,2021-04-06,6319.8,6300.6,6360.0,6290.2
ICM.CFE,中证500股指期货主力连续,2021-04-07,6318.0,6314.0,6326.8,6255.2
ICM.CFE,中证500股指期货主力连续,2021-04-08,6300.0,6345.8,6360.8,6275.2
ICM.CFE,中证500股指期货主力连续,2021-04-09,6322.4,6326.8,6352.0,6292.2
ICM.CFE,中证500股指期货主力连续,2021-04-12,6311.0,6237.2,6329.8,6207.0
ICM.CFE,中证500股指期货主力连续,2021-04-13,6217.2,6219.8,6262.6,6200.0
ICM.CFE,中证500股指期货主力连续,2021-04-14,6218.0,6271.0,6297.0,6217.8
ICM.CFE,中证500股指期货主力连续,2021-04-15,6268.6,6276.4,6291.4,6206.6
ICM.CFE,中证500股指期货主力连续,2021-04-16,6220.6,6325.4,6328.0,6220.6
ICM.CFE,中证500股指期货主力连续,2021-04-19,6311.8,6385.4,6412.0,6284.0
ICM.CFE,中证500股指期货主力连续,2021-04-20,6385.0,6400.0,6428.0,6375.4
ICM.CFE,中证500股指期货主力连续,2021-04-21,6380.0,6385.4,6408.8,6335.0
ICM.CFE,中证500股指期货主力连续,2021-04-22,6418.6,6397.4,6432.8,6380.0
ICM.CFE,中证500股指期货主力连续,2021-04-23,6401.2,6443.0,6445.0,6367.0
ICM.CFE,中证500股指期货主力连续,2021-04-26,6454.2,6417.6,6527.6,6402.8
ICM.CFE,中证500股指期货主力连续,2021-04-27,6436.2,6413.2,6450.0,6385.0
ICM.CFE,中证500股指期货主力连续,2021-04-28,6418.8,6462.4,6472.4,6373.6
ICM.CFE,中证500股指期货主力连续,2021-04-29,6466.6,6464.0,6478.0,6428.2
ICM.CFE,中证500股指期货主力连续,2021-04-30,6458.0,6477.6,6491.0,6402.0
ICM.CFE,中证500股指期货主力连续,2021-05-06,6494.8,6446.2,6535.0,6412.4
ICM.CFE,中证500股指期货主力连续,2021-05-07,6473.2,6430.2,6514.2,6422.6
ICM.CFE,中证500股指期货主力连续,2021-05-10,6445.0,6443.8,6485.0,6416.0
ICM.CFE,中证500股指期货主力连续,2021-05-11,6399.0,6437.8,6458.8,6332.0
ICM.CFE,中证500股指期货主力连续,2021-05-12,6430.0,6506.6,6514.8,6393.8
ICM.CFE,中证500股指期货主力连续,2021-05-13,6450.2,6435.0,6488.0,6403.2
ICM.CFE,中证500股指期货主力连续,2021-05-14,6448.8,6545.2,6546.0,6416.0
ICM.CFE,中证500股指期货主力连续,2021-05-17,6525.0,6572.2,6615.2,6525.0
ICM.CFE,中证500股指期货主力连续,2021-05-18,6575.2,6595.0,6613.0,6563.6
ICM.CFE,中证500股指期货主力连续,2021-05-19,6579.0,6586.8,6593.8,6540.0
ICM.CFE,中证500股指期货主力连续,2021-05-20,6551.2,6556.4,6590.6,6501.4
ICM.CFE,中证500股指期货主力连续,2021-05-21,6539.8,6495.2,6544.8,6471.0
ICM.CFE,中证500股指期货主力连续,2021-05-24,6488.2,6515.0,6547.6,6456.0
ICM.CFE,中证500股指期货主力连续,2021-05-25,6515.0,6589.0,6616.0,6498.6
ICM.CFE,中证500股指期货主力连续,2021-05-26,6602.0,6600.8,6612.0,6580.2
ICM.CFE,中证500股指期货主力连续,2021-05-27,6599.0,6645.6,6664.2,6583.0
ICM.CFE,中证500股指期货主力连续,2021-05-28,6655.0,6651.8,6685.8,6617.2
ICM.CFE,中证500股指期货主力连续,2021-05-31,6655.2,6679.0,6695.0,6631.6
ICM.CFE,中证500股指期货主力连续,2021-06-01,6669.2,6675.4,6698.0,6606.2
ICM.CFE,中证500股指期货主力连续,2021-06-02,6670.6,6645.0,6689.0,6616.2
ICM.CFE,中证500股指期货主力连续,2021-06-03,6641.4,6601.0,6699.2,6601.0
ICM.CFE,中证500股指期货主力连续,2021-06-04,6600.0,6669.0,6695.0,6578.6
ICM.CFE,中证500股指期货主力连续,2021-06-07,6680.4,6669.6,6694.0,6638.0
ICM.CFE,中证500股指期货主力连续,2021-06-08,6665.0,6653.0,6726.0,6613.0
ICM.CFE,中证500股指期货主力连续,2021-06-09,6642.2,6658.0,6679.0,6630.0
ICM.CFE,中证500股指期货主力连续,2021-06-10,6656.0,6746.2,6760.8,6645.0
ICM.CFE,中证500股指期货主力连续,2021-06-11,6754.0,6726.0,6766.0,6705.6
ICM.CFE,中证500股指期货主力连续,2021-06-15,6733.0,6652.4,6741.4,6633.8
ICM.CFE,中证500股指期货主力连续,2021-06-16,6648.2,6571.4,6652.8,6552.0
ICM.CFE,中证500股指期货主力连续,2021-06-17,6561.0,6608.0,6622.4,6561.0
ICM.CFE,中证500股指期货主力连续,2021-06-18,6600.2,6648.6,6653.6,6591.4
ICM.CFE,中证500股指期货主力连续,2021-06-21,6605.0,6654.8,6680.0,6589.4
ICM.CFE,中证500股指期货主力连续,2021-06-22,6661.0,6678.2,6692.0,6638.2
ICM.CFE,中证500股指期货主力连续,2021-06-23,6674.2,6755.2,6768.0,6668.2
ICM.CFE,中证500股指期货主力连续,2021-06-24,6745.0,6739.6,6756.2,6707.4
ICM.CFE,中证500股指期货主力连续,2021-06-25,6730.0,6799.8,6815.8,6720.6
ICM.CFE,中证500股指期货主力连续,2021-06-28,6793.8,6793.0,6830.0,6774.0
ICM.CFE,中证500股指期货主力连续,2021-06-29,6799.8,6744.8,6809.2,6724.4
ICM.CFE,中证500股指期货主力连续,2021-06-30,6749.0,6764.0,6798.8,6735.6
ICM.CFE,中证500股指期货主力连续,2021-07-01,6780.4,6686.2,6788.4,6666.4
ICM.CFE,中证500股指期货主力连续,2021-07-02,6678.0,6639.0,6694.0,6621.2
ICM.CFE,中证500股指期货主力连续,2021-07-05,6653.8,6678.4,6698.0,6635.4
ICM.CFE,中证500股指期货主力连续,2021-07-06,6687.4,6675.2,6717.4,6614.2
ICM.CFE,中证500股指期货主力连续,2021-07-07,6635.2,6739.0,6746.8,6628.4
ICM.CFE,中证500股指期货主力连续,2021-07-08,6750.0,6721.8,6769.0,6715.0
ICM.CFE,中证500股指期货主力连续,2021-07-09,6705.0,6784.2,6790.6,6671.8
ICM.CFE,中证500股指期货主力连续,2021-07-12,6807.6,6866.0,6911.4,6807.6
ICM.CFE,中证500股指期货主力连续,2021-07-13,6864.8,6941.6,6954.8,6864.8
ICM.CFE,中证500股指期货主力连续,2021-07-14,6932.0,6909.2,6959.0,6874.6
ICM.CFE,中证500股指期货主力连续,2021-07-15,6870.4,6920.0,6929.2,6836.2
ICM.CFE,中证500股指期货主力连续,2021-07-16,6873.8,6886.6,6929.6,6855.0
ICM.CFE,中证500股指期货主力连续,2021-07-19,6884.4,6853.6,6891.4,6817.4
ICM.CFE,中证500股指期货主力连续,2021-07-20,6811.2,6860.4,6878.2,6804.4
ICM.CFE,中证500股指期货主力连续,2021-07-21,6895.2,6939.2,6955.0,6884.4
ICM.CFE,中证500股指期货主力连续,2021-07-22,6945.2,6975.4,6980.0,6922.0
ICM.CFE,中证500股指期货主力连续,2021-07-23,6981.8,6947.0,6998.6,6921.0
ICM.CFE,中证500股指期货主力连续,2021-07-26,6939.8,6827.2,6964.0,6760.6
ICM.CFE,中证500股指期货主力连续,2021-07-27,6846.6,6719.4,6884.0,6707.2
ICM.CFE,中证500股指期货主力连续,2021-07-28,6731.8,6628.0,6731.8,6562.8
ICM.CFE,中证500股指期货主力连续,2021-07-29,6710.6,6736.8,6748.8,6661.2
ICM.CFE,中证500股指期货主力连续,2021-07-30,6724.8,6758.6,6760.0,6679.8
ICM.CFE,中证500股指期货主力连续,2021-08-02,6755.6,6833.8,6845.0,6718.2
ICM.CFE,中证500股指期货主力连续,2021-08-03,6806.8,6795.8,6846.6,6778.0
ICM.CFE,中证500股指期货主力连续,2021-08-04,6800.0,6867.2,6887.0,6794.0
ICM.CFE,中证500股指期货主力连续,2021-08-05,6854.8,6867.4,6891.0,6827.0
ICM.CFE,中证500股指期货主力连续,2021-08-06,6880.0,6898.2,6899.8,6842.2
ICM.CFE,中证500股指期货主力连续,2021-08-09,6874.0,6913.8,6942.6,6844.0
ICM.CFE,中证500股指期货主力连续,2021-08-10,6903.0,6963.6,6968.0,6903.0
ICM.CFE,中证500股指期货主力连续,2021-08-11,6972.8,6996.2,7015.2,6945.8
ICM.CFE,中证500股指期货主力连续,2021-08-12,6982.2,7054.6,7085.6,6982.2
ICM.CFE,中证500股指期货主力连续,2021-08-13,7021.2,7080.0,7088.0,7011.2
ICM.CFE,中证500股指期货主力连续,2021-08-16,7074.2,7045.4,7086.8,7015.6
ICM.CFE,中证500股指期货主力连续,2021-08-17,7036.8,6894.6,7047.8,6871.2
ICM.CFE,中证500股指期货主力连续,2021-08-18,6895.4,6916.6,6948.0,6862.0
ICM.CFE,中证500股指期货主力连续,2021-08-19,6898.0,6952.4,6968.0,6850.8
ICM.CFE,中证500股指期货主力连续,2021-08-20,6884.6,6861.8,6890.0,6789.4
ICM.CFE,中证500股指期货主力连续,2021-08-23,6892.0,6946.8,6977.0,6890.0
ICM.CFE,中证500股指期货主力连续,2021-08-24,6945.6,7024.4,7033.0,6932.8
ICM.CFE,中证500股指期货主力连续,2021-08-25,7023.0,7061.6,7070.0,6991.8
ICM.CFE,中证500股指期货主力连续,2021-08-26,7065.2,7061.2,7101.8,7035.0
ICM.CFE,中证500股指期货主力连续,2021-08-27,7035.2,7106.8,7124.2,7030.6
ICM.CFE,中证500股指期货主力连续,2021-08-30,7130.0,7123.2,7182.2,7100.0
ICM.CFE,中证500股指期货主力连续,2021-08-31,7130.0,7155.2,7168.4,7085.0
ICM.CFE,中证500股指期货主力连续,2021-09-01,7172.0,7119.0,7184.0,7037.6
ICM.CFE,中证500股指期货主力连续,2021-09-02,7095.2,7218.8,7229.0,7095.2
ICM.CFE,中证500股指期货主力连续,2021-09-03,7245.0,7217.0,7285.4,7163.8
ICM.CFE,中证500股指期货主力连续,2021-09-06,7221.0,7258.6,7274.0,7182.2
ICM.CFE,中证500股指期货主力连续,2021-09-07,7265.0,7444.8,7454.2,7255.0
ICM.CFE,中证500股指期货主力连续,2021-09-08,7445.0,7482.4,7503.6,7442.0
ICM.CFE,中证500股指期货主力连续,2021-09-09,7481.2,7560.8,7567.8,7466.0
ICM.CFE,中证500股指期货主力连续,2021-09-10,7551.2,7593.8,7624.0,7534.2
