"´úÂë","¼ò³Æ","Ê±¼ä","¿ªÅÌ¼Û(Ôª)","ÊÕÅÌ¼Û(Ôª)","×î¸ß¼Û(Ôª)","×îµÍ¼Û(Ôª)","ÕÇµø(Ôª)","ÕÇµø·ù(%)","Ç°ÊÕÅÌ¼Û(Ôª)"
"002561.SZ","Ðì¼Ò»ã","2015-03-10","15.1201","15.1654","15.4714","15.0974","0.0453","0.2998","15.1201"
"002561.SZ","Ðì¼Ò»ã","2015-03-11","15.2107","15.0067","15.3014","14.9161","-0.1587","-1.0463","15.1654"
"002561.SZ","Ðì¼Ò»ã","2015-03-12","14.9954","15.0181","15.3014","14.9614","0.0113","0.0755","15.0067"
"002561.SZ","Ðì¼Ò»ã","2015-03-13","15.0407","15.4828","15.5054","15.0407","0.4647","3.0943","15.0181"
"002561.SZ","Ðì¼Ò»ã","2015-03-16","15.6415","15.8115","15.9702","15.5168","0.3287","2.1230","15.4828"
"002561.SZ","Ðì¼Ò»ã","2015-03-17","15.8681","15.7208","15.9588","15.5281","-0.0907","-0.5735","15.8115"
"002561.SZ","Ðì¼Ò»ã","2015-03-18","15.7208","16.2875","16.4235","15.6641","0.5667","3.6049","15.7208"
"002561.SZ","Ðì¼Ò»ã","2015-03-19","16.4575","16.8769","17.2283","16.4462","0.5894","3.6187","16.2875"
"002561.SZ","Ðì¼Ò»ã","2015-03-20","16.8316","16.9222","17.0923","16.5709","0.0453","0.2686","16.8769"
"002561.SZ","Ðì¼Ò»ã","2015-03-23","16.8656","17.0583","17.1489","16.7182","0.1360","0.8038","16.9222"
"002561.SZ","Ðì¼Ò»ã","2015-03-24","17.0016","16.6502","17.0016","16.1515","-0.4080","-2.3920","17.0583"
"002561.SZ","Ðì¼Ò»ã","2015-03-25","16.5482","16.6616","16.7749","16.3895","0.0113","0.0681","16.6502"
"002561.SZ","Ðì¼Ò»ã","2015-03-26","16.5369","16.5142","16.7182","16.4009","-0.1473","-0.8844","16.6616"
"002561.SZ","Ðì¼Ò»ã","2015-03-27","16.5482","16.8089","16.8769","16.5482","0.2947","1.7845","16.5142"
"002561.SZ","Ðì¼Ò»ã","2015-03-30","16.9109","16.9676","17.0583","16.6729","0.1587","0.9440","16.8089"
"002561.SZ","Ðì¼Ò»ã","2015-03-31","17.5683","16.7749","17.5683","16.7409","-0.1927","-1.1356","16.9676"
"002561.SZ","Ðì¼Ò»ã","2015-04-01","16.8089","16.8882","16.9789","16.6729","0.1133","0.6757","16.7749"
"002561.SZ","Ðì¼Ò»ã","2015-04-02","16.9336","17.3189","17.4096","16.8882","0.4307","2.5503","16.8882"
"002561.SZ","Ðì¼Ò»ã","2015-04-03","17.2623","18.7017","18.7017","17.0923","1.3828","7.9843","17.3189"
"002561.SZ","Ðì¼Ò»ã","2015-04-07","18.8151","18.6337","18.8151","18.3844","-0.0680","-0.3636","18.7017"
"002561.SZ","Ðì¼Ò»ã","2015-04-08","18.6451","18.1010","18.6451","17.8063","-0.5327","-2.8589","18.6337"
"002561.SZ","Ðì¼Ò»ã","2015-04-09","17.9650","17.6250","18.1237","17.2963","-0.4760","-2.6299","18.1010"
"002561.SZ","Ðì¼Ò»ã","2015-04-10","17.5796","18.1690","18.3050","17.5570","0.5441","3.0868","17.6250"
"002561.SZ","Ðì¼Ò»ã","2015-04-13","18.1690","18.4297","18.6337","17.9310","0.2607","1.4348","18.1690"
"002561.SZ","Ðì¼Ò»ã","2015-04-14","18.3504","18.4751","18.8151","18.1804","0.0453","0.2460","18.4297"
"002561.SZ","Ðì¼Ò»ã","2015-04-15","18.4524","17.4323","18.4524","17.4096","-1.0428","-5.6442","18.4751"
"002561.SZ","Ðì¼Ò»ã","2015-04-16","17.2283","17.3303","17.6250","16.7862","-0.1020","-0.5852","17.4323"
"002561.SZ","Ðì¼Ò»ã","2015-04-17","17.5116","17.5456","17.7043","17.3416","0.2154","1.2426","17.3303"
"002561.SZ","Ðì¼Ò»ã","2015-04-20","17.3983","17.1603","17.7610","17.0583","-0.3854","-2.1964","17.5456"
"002561.SZ","Ðì¼Ò»ã","2015-04-21","17.1263","17.7156","17.7156","17.1263","0.5554","3.2365","17.1603"
"002561.SZ","Ðì¼Ò»ã","2015-04-22","17.8290","18.0217","18.1917","17.8177","0.3060","1.7274","17.7156"
"002561.SZ","Ðì¼Ò»ã","2015-04-23","18.1350","18.2370","18.3390","17.8630","0.2154","1.1950","18.0217"
"002561.SZ","Ðì¼Ò»ã","2015-04-24","18.0103","18.3844","18.4184","17.8743","0.1473","0.8080","18.2370"
"002561.SZ","Ðì¼Ò»ã","2015-04-27","18.4297","18.5657","18.9964","18.4297","0.1814","0.9864","18.3844"
"002561.SZ","Ðì¼Ò»ã","2015-04-28","18.6111","17.8857","18.6677","17.6590","-0.6801","-3.6630","18.5657"
"002561.SZ","Ðì¼Ò»ã","2015-04-29","17.8970","18.4864","18.4864","17.8063","0.6007","3.3587","17.8857"
"002561.SZ","Ðì¼Ò»ã","2015-04-30","18.6718","18.1271","18.6834","17.9648","-0.3593","-1.9436","18.4864"
"002561.SZ","Ðì¼Ò»ã","2015-05-04","18.0691","17.8489","18.0691","17.4085","-0.2782","-1.5345","18.1271"
"002561.SZ","Ðì¼Ò»ã","2015-05-05","17.8257","17.2926","18.0228","17.2115","-0.5563","-3.1169","17.8489"
"002561.SZ","Ðì¼Ò»ã","2015-05-06","17.2926","16.8058","17.5476","16.3074","-0.4868","-2.8150","17.2926"
"002561.SZ","Ðì¼Ò»ã","2015-05-07","16.7942","16.7826","16.9101","16.5740","-0.0232","-0.1379","16.8058"
"002561.SZ","Ðì¼Ò»ã","2015-05-08","17.0260","17.3158","17.3274","16.9217","0.5331","3.1768","16.7826"
"002561.SZ","Ðì¼Ò»ã","2015-05-11","17.4085","17.7214","17.7562","17.3505","0.4057","2.3427","17.3158"
"002561.SZ","Ðì¼Ò»ã","2015-05-12","17.7446","18.2314","18.5559","17.6287","0.5100","2.8777","17.7214"
"002561.SZ","Ðì¼Ò»ã","2015-05-13","18.0807","18.2662","18.3937","17.8489","0.0348","0.1907","18.2314"
"002561.SZ","Ðì¼Ò»ã","2015-05-14","18.1503","18.8573","19.0079","18.0923","0.5911","3.2360","18.2662"
"002561.SZ","Ðì¼Ò»ã","2015-05-15","18.8920","18.4053","18.8920","18.0807","-0.4520","-2.3971","18.8573"
"002561.SZ","Ðì¼Ò»ã","2015-05-18","18.4748","18.6023","18.8805","18.2198","0.1970","1.0705","18.4053"
"002561.SZ","Ðì¼Ò»ã","2015-05-19","18.7066","19.2629","19.4136","18.3357","0.6606","3.5514","18.6023"
"002561.SZ","Ðì¼Ò»ã","2015-05-20","19.2398","19.0659","19.8077","19.0311","-0.1970","-1.0229","19.2629"
"002561.SZ","Ðì¼Ò»ã","2015-05-21","19.1470","19.5295","19.6338","19.0427","0.4636","2.4316","19.0659"
"002561.SZ","Ðì¼Ò»ã","2015-05-22","19.7034","19.9699","20.0742","19.4136","0.4404","2.2552","19.5295"
"002561.SZ","Ðì¼Ò»ã","2015-05-25","19.8888","20.4915","20.4915","19.7034","0.5216","2.6117","19.9699"
"002561.SZ","Ðì¼Ò»ã","2015-05-26","20.4567","20.8740","21.2796","20.3061","0.3825","1.8665","20.4915"
"002561.SZ","Ðì¼Ò»ã","2015-05-27","20.8508","21.3955","21.6389","20.4220","0.5216","2.4986","20.8740"
"002561.SZ","Ðì¼Ò»ã","2015-05-28","21.3144","21.3492","23.5397","21.1058","-0.0464","-0.2167","21.3955"
"002561.SZ","Ðì¼Ò»ã","2015-05-29","22.0214","21.5694","22.4618","19.9352","0.2202","1.0315","21.3492"
"002561.SZ","Ðì¼Ò»ã","2015-06-01","22.0214","23.0182","23.2036","21.6737","1.4488","6.7168","21.5694"
"002561.SZ","Ðì¼Ò»ã","2015-06-02","23.1341","23.3195","23.4470","22.3691","0.3013","1.3092","23.0182"
"002561.SZ","Ðì¼Ò»ã","2015-06-03","23.4122","22.5777","23.4934","22.1257","-0.7418","-3.1809","23.3195"
"002561.SZ","Ðì¼Ò»ã","2015-06-04","22.5314","21.9171","22.5430","20.4567","-0.6606","-2.9261","22.5777"
"002561.SZ","Ðì¼Ò»ã","2015-06-05","22.2184","22.3112","22.6473","21.8823","0.3941","1.7980","21.9171"
"002561.SZ","Ðì¼Ò»ã","2015-06-08","22.3459","23.0413","23.3775","22.1837","0.7302","3.2727","22.3112"
"002561.SZ","Ðì¼Ò»ã","2015-06-09","22.8443","22.2532","22.9486","22.0562","-0.7881","-3.4205","23.0413"
"002561.SZ","Ðì¼Ò»ã","2015-06-10","22.1953","22.8907","23.1341","21.8128","0.6375","2.8646","22.2532"
"002561.SZ","Ðì¼Ò»ã","2015-06-11","22.9370","25.1855","25.1855","22.8907","2.2949","10.0253","22.8907"
"002561.SZ","Ðì¼Ò»ã","2015-06-12","26.6575","27.6658","27.7006","26.3446","2.4803","9.8481","25.1855"
"002561.SZ","Ðì¼Ò»ã","2015-06-15","26.8661","26.3330","27.2718","26.1939","-1.3329","-4.8178","27.6658"
"002561.SZ","Ðì¼Ò»ã","2015-06-16","25.9389","26.5300","27.5847","25.5564","0.1970","0.7482","26.3330"
"002561.SZ","Ðì¼Ò»ã","2015-06-17","26.0780","26.0316","26.6227","24.3858","-0.4984","-1.8786","26.5300"
"002561.SZ","Ðì¼Ò»ã","2015-06-18","26.2055","25.7766","27.5847","25.7071","-0.2550","-0.9795","26.0316"
"002561.SZ","Ðì¼Ò»ã","2015-06-19","24.6872","23.2036","25.4057","23.2036","-2.5730","-9.9820","25.7766"
"002561.SZ","Ðì¼Ò»ã","2015-06-23","22.6009","22.2880","23.0645","20.8856","-0.9156","-3.9461","23.2036"
"002561.SZ","Ðì¼Ò»ã","2015-06-24","22.4271","22.7284","22.9254","21.6853","0.4404","1.9761","22.2880"
"002561.SZ","Ðì¼Ò»ã","2015-06-25","22.7400","21.0362","22.7632","20.6306","-1.6922","-7.4452","22.7284"
"002561.SZ","Ðì¼Ò»ã","2015-06-26","20.2249","18.9384","20.2597","18.9384","-2.0978","-9.9724","21.0362"
"002561.SZ","Ðì¼Ò»ã","2015-06-29","19.5411","17.5939","19.6222","17.0492","-1.3445","-7.0991","18.9384"
"002561.SZ","Ðì¼Ò»ã","2015-06-30","17.8721","19.1238","19.2513","16.4581","1.5299","8.6957","17.5939"
"002561.SZ","Ðì¼Ò»ã","2015-07-01","18.5675","18.0575","19.6918","17.8605","-1.0663","-5.5758","19.1238"
"002561.SZ","Ðì¼Ò»ã","2015-07-02","18.3821","16.7479","18.7646","16.6667","-1.3097","-7.2529","18.0575"
"002561.SZ","Ðì¼Ò»ã","2015-07-03","16.6320","15.0789","17.2115","15.0789","-1.6690","-9.9654","16.7479"
"002561.SZ","Ðì¼Ò»ã","2015-07-06","16.5856","14.6964","16.5856","13.9083","-0.3825","-2.5365","15.0789"
"002561.SZ","Ðì¼Ò»ã","2015-07-07","14.3371","13.2244","14.3371","13.2244","-1.4720","-10.0158","14.6964"
"002561.SZ","Ðì¼Ò»ã","2015-07-09","12.2856","13.5605","13.5605","12.2277","1.2286","9.9624","12.3320"
"002561.SZ","Ðì¼Ò»ã","2015-07-10","14.3487","14.9166","14.9166","14.0010","1.3561","10.0000","13.5605"
"002561.SZ","Ðì¼Ò»ã","2015-07-13","16.0061","16.4117","16.4117","15.6584","1.4951","10.0233","14.9166"
"002561.SZ","Ðì¼Ò»ã","2015-07-14","16.4813","16.6783","17.7330","15.9018","0.2666","1.6243","16.4117"
"002561.SZ","Ðì¼Ò»ã","2015-07-15","16.0061","15.0093","16.2147","15.0093","-1.6690","-10.0070","16.6783"
"002561.SZ","Ðì¼Ò»ã","2015-07-16","15.0093","15.6584","15.9829","13.7692","0.6491","4.3243","15.0093"
"002561.SZ","Ðì¼Ò»ã","2015-07-17","15.6816","16.7131","16.8638","15.6816","1.0547","6.7358","15.6584"
"002561.SZ","Ðì¼Ò»ã","2015-07-20","16.8058","16.7710","17.1072","16.2727","0.0580","0.3467","16.7131"
"002561.SZ","Ðì¼Ò»ã","2015-07-21","16.4581","16.8406","17.0956","16.2263","0.0695","0.4146","16.7710"
"002561.SZ","Ðì¼Ò»ã","2015-07-22","16.7594","16.8290","17.0028","16.2842","-0.0116","-0.0688","16.8406"
"002561.SZ","Ðì¼Ò»ã","2015-07-23","16.8058","17.8605","17.9648","16.7247","1.0315","6.1295","16.8290"
"002561.SZ","Ðì¼Ò»ã","2015-07-24","17.7330","17.1419","17.8257","16.9913","-0.7186","-4.0234","17.8605"
"002561.SZ","Ðì¼Ò»ã","2015-07-27","16.6667","15.4266","17.3042","15.4266","-1.7154","-10.0068","17.1419"
"002561.SZ","Ðì¼Ò»ã","2015-07-28","14.6153","15.3686","15.7743","14.1632","-0.0580","-0.3757","15.4266"
"002561.SZ","Ðì¼Ò»ã","2015-07-29","15.4034","16.2031","16.2147","14.8934","0.8345","5.4299","15.3686"
"002561.SZ","Ðì¼Ò»ã","2015-07-30","16.1104","15.4845","16.4929","15.4150","-0.7186","-4.4349","16.2031"
"002561.SZ","Ðì¼Ò»ã","2015-07-31","15.1832","15.2179","15.7627","14.9514","-0.2666","-1.7216","15.4845"
"002561.SZ","Ðì¼Ò»ã","2015-08-03","15.0093","14.3139","15.1484","14.0126","-0.9040","-5.9406","15.2179"
"002561.SZ","Ðì¼Ò»ã","2015-08-04","14.4878","15.4845","15.5077","14.4878","1.1706","8.1781","14.3139"
"002561.SZ","Ðì¼Ò»ã","2015-08-05","15.4150","15.3454","15.8206","15.1136","-0.1391","-0.8982","15.4845"
"002561.SZ","Ðì¼Ò»ã","2015-08-06","15.0093","15.1832","15.4961","14.8007","-0.1623","-1.0574","15.3454"
"002561.SZ","Ðì¼Ò»ã","2015-08-07","15.3918","15.9945","16.0988","15.3802","0.8113","5.3435","15.1832"
"002561.SZ","Ðì¼Ò»ã","2015-08-10","16.2263","16.9449","16.9913","16.1104","0.9504","5.9420","15.9945"
"002561.SZ","Ðì¼Ò»ã","2015-08-11","17.1303","17.4317","18.1387","17.0260","0.4868","2.8728","16.9449"
"002561.SZ","Ðì¼Ò»ã","2015-08-12","17.0492","17.7330","18.3705","16.8985","0.3013","1.7287","17.4317"
"002561.SZ","Ðì¼Ò»ã","2015-08-13","17.6751","19.5063","19.5063","17.6751","1.7733","10.0000","17.7330"
"002561.SZ","Ðì¼Ò»ã","2015-08-14","20.2365","19.5179","20.8392","19.2977","0.0116","0.0594","19.5063"
"002561.SZ","Ðì¼Ò»ã","2015-08-17","18.8225","20.1901","20.6074","18.8225","0.6722","3.4442","19.5179"
"002561.SZ","Ðì¼Ò»ã","2015-08-18","19.7034","18.1735","19.9352","18.1735","-2.0167","-9.9885","20.1901"
"002561.SZ","Ðì¼Ò»ã","2015-08-19","17.0956","18.6950","19.1007","16.3538","0.5216","2.8699","18.1735"
"002561.SZ","Ðì¼Ò»ã","2015-08-20","18.3009","17.1767","18.5212","17.1303","-1.5183","-8.1215","18.6950"
"002561.SZ","Ðì¼Ò»ã","2015-08-21","16.7015","16.0524","17.2578","16.0177","-1.1243","-6.5452","17.1767"
"002561.SZ","Ðì¼Ò»ã","2015-08-24","15.2643","14.4530","15.3918","14.4530","-1.5994","-9.9639","16.0524"
"002561.SZ","Ðì¼Ò»ã","2015-08-25","13.2013","13.0042","14.0821","13.0042","-1.4488","-10.0241","14.4530"
"002561.SZ","Ðì¼Ò»ã","2015-08-26","13.4215","13.2244","14.1285","12.8304","0.2202","1.6934","13.0042"
"002561.SZ","Ðì¼Ò»ã","2015-08-27","13.7344","14.4994","14.4994","13.3287","1.2749","9.6407","13.2244"
"002561.SZ","Ðì¼Ò»ã","2015-08-28","15.0557","15.7047","15.7047","14.9282","1.2054","8.3133","14.4994"
"002561.SZ","Ðì¼Ò»ã","2015-08-31","15.3107","14.9398","15.4034","14.9050","-0.7650","-4.8708","15.7047"
"002561.SZ","Ðì¼Ò»ã","2015-09-01","14.7196","13.8735","14.8818","13.6301","-1.0663","-7.1373","14.9398"
"002561.SZ","Ðì¼Ò»ã","2015-09-02","12.8072","13.8155","14.9050","12.8072","-0.0580","-0.4177","13.8735"
"002561.SZ","Ðì¼Ò»ã","2015-09-07","14.1401","13.4562","14.7775","13.2244","-0.3593","-2.6007","13.8155"
"002561.SZ","Ðì¼Ò»ã","2015-09-08","13.3751","14.8007","14.8007","13.3056","1.3445","9.9914","13.4562"
"002561.SZ","Ðì¼Ò»ã","2015-09-09","15.0557","15.3454","15.8322","14.7543","0.5447","3.6805","14.8007"
"002561.SZ","Ðì¼Ò»ã","2015-09-10","14.7543","14.8587","15.2643","14.6964","-0.4868","-3.1722","15.3454"
"002561.SZ","Ðì¼Ò»ã","2015-09-11","14.8934","16.3422","16.3422","14.8355","1.4835","9.9844","14.8587"
"002561.SZ","Ðì¼Ò»ã","2015-09-14","16.4581","14.7080","16.4697","14.7080","-1.6342","-10.0000","16.3422"
"002561.SZ","Ðì¼Ò»ã","2015-09-15","14.1401","13.5142","14.8123","13.3519","-1.1938","-8.1166","14.7080"
"002561.SZ","Ðì¼Ò»ã","2015-09-16","13.6764","14.8471","14.8702","13.5490","1.3329","9.8628","13.5142"
"002561.SZ","Ðì¼Ò»ã","2015-09-17","14.6616","14.6037","15.8090","14.4994","-0.2434","-1.6393","14.8471"
"002561.SZ","Ðì¼Ò»ã","2015-09-18","14.8587","14.9514","15.2643","14.4878","0.3477","2.3809","14.6037"
"002561.SZ","Ðì¼Ò»ã","2015-09-21","14.6037","15.5193","15.5541","14.5341","0.5679","3.7985","14.9514"
"002561.SZ","Ðì¼Ò»ã","2015-09-22","15.4961","15.4150","15.7627","15.0905","-0.1043","-0.6721","15.5193"
"002561.SZ","Ðì¼Ò»ã","2015-09-23","15.0673","16.0061","16.8058","14.9514","0.5911","3.8346","15.4150"
"002561.SZ","Ðì¼Ò»ã","2015-09-24","16.0177","16.1220","16.2263","15.7627","0.1159","0.7241","16.0061"
"002561.SZ","Ðì¼Ò»ã","2015-09-25","16.0409","15.8554","16.5740","15.7047","-0.2666","-1.6535","16.1220"
"002561.SZ","Ðì¼Ò»ã","2015-09-28","15.6004","15.9481","16.1336","15.0789","0.0927","0.5848","15.8554"
"002561.SZ","Ðì¼Ò»ã","2015-09-29","15.4845","16.0177","16.2263","15.4845","0.0695","0.4360","15.9481"
"002561.SZ","Ðì¼Ò»ã","2015-09-30","16.0524","15.6236","16.2031","15.5541","-0.3941","-2.4602","16.0177"
"002561.SZ","Ðì¼Ò»ã","2015-10-08","16.0872","16.2031","16.3886","15.8786","0.5795","3.7092","15.6236"
"002561.SZ","Ðì¼Ò»ã","2015-10-09","16.0872","16.2611","16.4117","16.0293","0.0580","0.3577","16.2031"
"002561.SZ","Ðì¼Ò»ã","2015-10-12","16.3538","16.7942","17.0144","16.3422","0.5331","3.2787","16.2611"
"002561.SZ","Ðì¼Ò»ã","2015-10-13","16.5856","17.2926","17.6635","16.5508","0.4984","2.9676","16.7942"
"002561.SZ","Ðì¼Ò»ã","2015-10-14","17.0956","16.6435","17.2578","16.6088","-0.6491","-3.7534","17.2926"
"002561.SZ","Ðì¼Ò»ã","2015-10-15","16.6435","17.0028","17.0724","16.5392","0.3593","2.1588","16.6435"
"002561.SZ","Ðì¼Ò»ã","2015-10-16","17.1535","17.8026","18.3473","16.9217","0.7997","4.7035","17.0028"
"002561.SZ","Ðì¼Ò»ã","2015-10-19","17.7910","17.3737","18.0807","17.2346","-0.4288","-2.4089","17.8026"
"002561.SZ","Ðì¼Ò»ã","2015-10-20","17.4201","17.8257","18.0228","17.3969","0.4520","2.6017","17.3737"
"002561.SZ","Ðì¼Ò»ã","2015-10-21","17.8953","16.1336","17.8953","16.0640","-1.6922","-9.4928","17.8257"
"002561.SZ","Ðì¼Ò»ã","2015-10-22","16.2842","16.7710","16.8985","16.2031","0.6375","3.9512","16.1336"
"002561.SZ","Ðì¼Ò»ã","2015-10-23","16.8638","17.4780","17.8489","16.7594","0.7070","4.2156","16.7710"
"002561.SZ","Ðì¼Ò»ã","2015-10-26","17.5012","17.2926","17.7098","16.9449","-0.1854","-1.0610","17.4780"
"002561.SZ","Ðì¼Ò»ã","2015-10-27","17.1072","17.4549","17.5476","16.7131","0.1623","0.9383","17.2926"
"002561.SZ","Ðì¼Ò»ã","2015-10-28","17.4085","17.0144","17.7562","16.9217","-0.4404","-2.5232","17.4549"
"002561.SZ","Ðì¼Ò»ã","2015-10-29","17.2462","17.4780","17.7098","17.0608","0.4636","2.7248","17.0144"
"002561.SZ","Ðì¼Ò»ã","2015-10-30","17.3390","17.3621","17.6055","17.0376","-0.1159","-0.6631","17.4780"
"002561.SZ","Ðì¼Ò»ã","2015-11-02","17.0260","17.2810","17.7562","16.9217","-0.0811","-0.4673","17.3621"
"002561.SZ","Ðì¼Ò»ã","2015-11-03","17.3853","17.1303","17.5476","16.8522","-0.1507","-0.8719","17.2810"
"002561.SZ","Ðì¼Ò»ã","2015-11-04","17.1883","18.0460","18.0460","17.1883","0.9156","5.3451","17.1303"
"002561.SZ","Ðì¼Ò»ã","2015-11-05","18.0807","18.0923","18.7298","18.0344","0.0464","0.2569","18.0460"
"002561.SZ","Ðì¼Ò»ã","2015-11-06","18.1735","18.4400","18.6602","18.0807","0.3477","1.9218","18.0923"
"002561.SZ","Ðì¼Ò»ã","2015-11-09","18.3009","18.3705","18.5212","17.9880","-0.0695","-0.3771","18.4400"
"002561.SZ","Ðì¼Ò»ã","2015-11-10","18.3009","18.6023","18.9268","18.1387","0.2318","1.2618","18.3705"
"002561.SZ","Ðì¼Ò»ã","2015-11-11","18.5443","18.3241","18.5443","18.1735","-0.2782","-1.4953","18.6023"
"002561.SZ","Ðì¼Ò»ã","2015-11-12","18.3125","18.0112","18.3125","17.8257","-0.3129","-1.7078","18.3241"
"002561.SZ","Ðì¼Ò»ã","2015-11-13","17.8953","17.8837","18.2894","17.7330","-0.1275","-0.7078","18.0112"
"002561.SZ","Ðì¼Ò»ã","2015-11-16","17.4433","18.0344","18.0344","17.3969","0.1507","0.8425","17.8837"
"002561.SZ","Ðì¼Ò»ã","2015-11-17","18.0807","17.9996","18.3937","17.9069","-0.0348","-0.1928","18.0344"
"002561.SZ","Ðì¼Ò»ã","2015-11-18","17.9416","17.8257","18.4053","17.6867","-0.1739","-0.9659","17.9996"
"002561.SZ","Ðì¼Ò»ã","2015-11-19","17.8489","17.9996","17.9996","17.6751","0.1739","0.9753","17.8257"
"002561.SZ","Ðì¼Ò»ã","2015-11-20","18.0691","18.0691","18.1503","17.9416","0.0695","0.3864","17.9996"
"002561.SZ","Ðì¼Ò»ã","2015-11-23","18.0807","18.0112","18.2894","17.9185","-0.0580","-0.3207","18.0691"
"002561.SZ","Ðì¼Ò»ã","2015-11-24","17.9996","18.1966","18.1966","17.8953","0.1854","1.0296","18.0112"
"002561.SZ","Ðì¼Ò»ã","2015-11-25","18.1850","18.3241","18.3705","18.1155","0.1275","0.7006","18.1966"
"002561.SZ","Ðì¼Ò»ã","2015-11-26","18.3125","18.4400","18.8573","18.2430","0.1159","0.6325","18.3241"
"002561.SZ","Ðì¼Ò»ã","2015-11-27","18.3125","17.2346","18.3705","16.8058","-1.2054","-6.5368","18.4400"
"002561.SZ","Ðì¼Ò»ã","2015-11-30","17.2462","16.9913","17.3505","16.2263","-0.2434","-1.4122","17.2346"
"002561.SZ","Ðì¼Ò»ã","2015-12-01","17.0028","17.0376","17.1999","16.8638","0.0464","0.2729","16.9913"
"002561.SZ","Ðì¼Ò»ã","2015-12-02","16.8638","17.0492","17.1535","16.6320","0.0116","0.0680","17.0376"
"002561.SZ","Ðì¼Ò»ã","2015-12-03","17.0956","17.3274","17.5012","17.0608","0.2782","1.6315","17.0492"
"002561.SZ","Ðì¼Ò»ã","2015-12-04","17.3274","17.3853","17.4896","17.2115","0.0580","0.3344","17.3274"
"002561.SZ","Ðì¼Ò»ã","2015-12-07","17.4664","17.4896","17.5012","17.3274","0.1043","0.6000","17.3853"
"002561.SZ","Ðì¼Ò»ã","2015-12-08","17.4201","16.9217","17.4317","16.8985","-0.5679","-3.2472","17.4896"
"002561.SZ","Ðì¼Ò»ã","2015-12-09","16.8174","16.8290","17.0028","16.7015","-0.0927","-0.5479","16.9217"
"002561.SZ","Ðì¼Ò»ã","2015-12-10","16.7015","17.1767","17.5939","16.7015","0.3477","2.0661","16.8290"
"002561.SZ","Ðì¼Ò»ã","2015-12-11","16.9797","17.0376","17.3737","16.9217","-0.1391","-0.8097","17.1767"
"002561.SZ","Ðì¼Ò»ã","2015-12-14","16.8406","17.3737","17.4549","16.8406","0.3361","1.9728","17.0376"
"002561.SZ","Ðì¼Ò»ã","2015-12-15","17.3853","17.5128","17.6751","17.3853","0.1391","0.8005","17.3737"
"002561.SZ","Ðì¼Ò»ã","2015-12-16","17.5939","17.4664","17.7098","17.4085","-0.0464","-0.2647","17.5128"
"002561.SZ","Ðì¼Ò»ã","2015-12-17","17.6171","17.8953","17.9648","17.6171","0.4288","2.4552","17.4664"
"002561.SZ","Ðì¼Ò»ã","2015-12-18","17.8257","17.7330","18.0228","17.6519","-0.1623","-0.9067","17.8953"
"002561.SZ","Ðì¼Ò»ã","2015-12-21","17.7330","18.2662","18.3705","17.7098","0.5331","3.0065","17.7330"
"002561.SZ","Ðì¼Ò»ã","2015-12-22","18.3125","18.7414","18.7761","18.1387","0.4752","2.6015","18.2662"
"002561.SZ","Ðì¼Ò»ã","2015-12-23","18.7761","19.4368","20.1554","18.5443","0.6954","3.7106","18.7414"
"002561.SZ","Ðì¼Ò»ã","2015-12-24","19.2745","19.1354","19.4020","18.9036","-0.3013","-1.5504","19.4368"
"002561.SZ","Ðì¼Ò»ã","2015-12-25","19.2513","19.2629","19.6570","19.0891","0.1275","0.6663","19.1354"
"002561.SZ","Ðì¼Ò»ã","2015-12-28","19.3325","18.4053","19.4716","18.4053","-0.8577","-4.4525","19.2629"
"002561.SZ","Ðì¼Ò»ã","2015-12-29","18.3125","18.7877","18.8689","18.3125","0.3825","2.0781","18.4053"
"002561.SZ","Ðì¼Ò»ã","2015-12-30","18.6834","18.9268","18.9848","18.5212","0.1391","0.7403","18.7877"
